1	500	500	[500]	TW(hoofd,vrij)	0.813008	O	B-NP	0	ROOT
5	/	/	[/]	LET()	1.000000	O	O	4	punct
6	symptomen	symptoom	[symptoom][en]	N(soort,mv,basis)	0.996815	O	B-NP	4	cnj
7	zoals	zoals	[zoals]	VG(onder)	0.999101	O	B-SBAR	6	mod
8	Hypertensie	Hypertensie	[Hypertensie]	SPEC(deeleigen)	1.000000	B-PER	B-NP	7	body
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	myocard	myocard	[myocard]	SPEC(vreemd)	1.000000	O	B-NP	11	mod
11	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999486	O	B-VP	8	app
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	CVA	cva	[cva]	N(soort,ev,basis,zijd,stan)	0.500000	B-MISC	B-NP	11	app
14	,	,	[,]	LET()	1.000000	O	O	13	punct
15	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	13	mod
16	,	,	[,]	LET()	1.000000	O	O	15	punct
17	carotidstenose	carotidstenose	[carotidstenose]	N(soort,ev,basis,zijd,stan)	0.987153	O	B-NP	15	mod
18	.	.	[.]	LET()	1.000000	O	O	17	punct

1	82	82	[82]	SPEC(symb)	1.000000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	BESPREKING	BESPREKING	[BESPREKING]	SPEC(deeleigen)	1.000000	O	B-NP	5	su
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	patient	patienen	[patient]	WW(pv,tgw,met-t)	1.000000	O	B-NP	6	vc
6	werd	worden	[word]	WW(pv,verl,ev)	0.999799	O	B-VP	0	ROOT
7	ter	te	[ter]	VZ(versm)	0.998775	O	B-PP	6	mod
8	controle	controle	[controle]	N(soort,ev,basis,zijd,stan)	0.996154	O	B-NP	7	obj1
9	gezien	zien	[ge][zien]	WW(vd,vrij,zonder)	0.996078	O	B-VP	6	vc
10	na	na	[na]	VZ(init)	0.867182	O	B-PP	9	predc
11	recente	recent	[recent][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	B-NP	12	mod
12	beperkt	beperken	[beperkt]	WW(vd,vrij,zonder)	0.401376	O	B-VP	13	mod
13	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.496327	O	B-NP	10	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	82	82	[82]	SPEC(symb)	1.000000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Myocardinfarct	Myocardinfarct	[Myocardinfarct]	SPEC(deeleigen)	1.000000	B-LOC	B-NP	1	mod
4	,	,	[,]	LET()	1.000000	O	O	3	punct
5	Infarct	Infarct	[Infarct]	SPEC(deeleigen)	1.000000	B-LOC	B-NP	6	cnj
6	o.b.v.	o.b.v.	[o.b.v.]	SPEC(afk)	1.000000	O	B-ADVP	0	ROOT
7	82	82	[82]	SPEC(symb)	1.000000	O	B-NP	6	obj1
8	;	;	[;]	LET()	1.000000	O	O	7	punct
9	dec	dec	[dec]	N(soort,ev,basis,zijd,stan)	0.570543	O	B-NP	0	ROOT
10	2010	2010	[2010]	TW(hoofd,vrij)	0.991588	O	B-NP	9	app
11	.	.	[.]	LET()	1.000000	O	O	10	punct

1	82	82	[82]	SPEC(symb)	1.000000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Dec	Dec	[Dec]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	1	mod
4	2010	2010	[2010]	TW(hoofd,vrij)	0.993492	I-MISC	I-NP	3	mod
5	enzymatisch	enzymatisch	[enzymaa][tisch]	ADJ(vrij,basis,zonder)	0.795728	O	I-NP	6	mod
6	beperkt	beperken	[beperkt]	WW(vd,prenom,zonder)	1.000000	O	B-ADJP	7	mod
7	hartinfarct	hartinfarct	[hart][infarct]	N(soort,ev,basis,onz,stan)	0.998445	O	B-NP	3	mod
8	op_basis_van	op_basis_van	[op]_[basis]_[van]	VZ(init)_N(soort,ev,basis,zijd,stan)_VZ(init)	0.960567	O_O_O	B-PP_I-PP_I-PP	7	mod
9	afgesloten	afsluiten	[afge][sluit][en]	WW(vd,prenom,zonder)	0.750000	O	B-VP	11	mod
10	diagonale	diagonaal	[diagonaal][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	B-NP	11	mod
11	tak	tak	[tak]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	8	obj1
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	met	met	[met]	VZ(init)	0.999480	O	B-PP	11	mod
14	niet	niet	[niet]	BW()	0.999918	O	B-NP	15	mod
15	significante	significant	[significant][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	16	mod
16	stenose	stenose	[stenose]	N(soort,ev,basis,zijd,stan)	0.866823	O	I-NP	13	obj1
17	RCA	RCA	[RCA]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	16	app
18	.	.	[.]	LET()	1.000000	O	O	17	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	CARDIALE	cardiaal	[cardium][aal][e]	ADJ(prenom,basis,met-e,stan)	1.000000	B-LOC	B-VP	4	mod
4	VOORGESCHIEDENIS	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	I-LOC	B-ADVP	0	ROOT
5	:	:	[:]	LET()	1.000000	O	O	4	punct
6	03	03	[03]	TW(hoofd,vrij)	0.730874	O	B-NP	4	mod
7	-1990	-1990	[-1990]	TW(hoofd,vrij)	0.879455	O	I-NP	6	cnj
8	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.865341	O	I-NP	0	ROOT
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	voorwandinfarct	voorwandinfarct	[voor][wand][infarct]	N(soort,ev,basis,onz,stan)	0.668028	O	B-VP	8	mod
11	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	10	mod
12	streptokinase	streptokinase	[streptokinase]	ADJ(nom,basis,met-e,zonder-n,stan)	0.460089	O	B-NP	13	cnj
13	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
14	later	laat	[laat][er]	ADJ(vrij,comp,zonder)	0.977980	O	B-ADVP	15	mod
15	PCI_RDA	PCI_RDA	[PCI]_[RDA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-MISC_I-MISC	B-VP_B-ADVP	13	cnj
16	80	80	[80]	TW(hoofd,prenom,stan)	0.666667	O	B-NP	0	ROOT
17	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	16	mod
18	20	20	[20]	TW(hoofd,prenom,stan)	0.973214	O	B-NP	17	obj1
19	%	%	[%]	LET()	1.000000	O	I-NP	18	punct
20	en	en	[en]	VG(neven)	0.995348	O	B-CONJP	0	ROOT
21	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	20	cnj
22	D1	D1	[D1]	SPEC(symb)	1.000000	B-PRO	B-NP	0	ROOT
23	70	70	[70]	TW(hoofd,prenom,stan)	0.583333	O	B-NP	0	ROOT
24	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	23	mod
25	20	20	[20]	TW(hoofd,prenom,stan)	0.973214	O	B-NP	24	obj1
26	%	%	[%]	LET()	1.000000	O	I-NP	25	punct
27	.	.	[.]	LET()	1.000000	O	O	25	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Enzymatisch	enzymatisch	[enzymaa][tisch]	ADJ(vrij,basis,zonder)	0.548279	B-PER	B-NP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.999664	O	B-NP	6	det
5	middelgroot	middelgroot	[middel][groot]	ADJ(prenom,basis,zonder)	0.975357	O	I-NP	6	mod
6	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999409	O	B-VP	3	obj1
7	.	.	[.]	LET()	1.000000	O	O	6	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	CARDIALE	cardiaal	[cardium][aal][e]	ADJ(prenom,basis,met-e,stan)	1.000000	B-LOC	B-VP	4	mod
4	VOORGESCHIEDENIS	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	I-LOC	B-ADVP	0	ROOT
5	:	:	[:]	LET()	1.000000	O	O	4	punct
6	03	03	[03]	TW(hoofd,vrij)	0.730874	O	B-NP	4	mod
7	-1990	-1990	[-1990]	TW(hoofd,vrij)	0.879455	O	I-NP	6	cnj
8	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.865341	O	I-NP	0	ROOT
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	voorwandinfarct	voorwandinfarct	[voor][wand][infarct]	N(soort,ev,basis,onz,stan)	0.668028	O	B-VP	8	mod
11	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	10	mod
12	streptokinase	streptokinase	[streptokinase]	ADJ(nom,basis,met-e,zonder-n,stan)	0.460089	O	B-NP	13	cnj
13	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
14	later	laat	[laat][er]	ADJ(vrij,comp,zonder)	0.977980	O	B-ADVP	15	mod
15	PCI_RDA	PCI_RDA	[PCI]_[RDA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-MISC_I-MISC	B-VP_B-ADVP	13	cnj
16	80	80	[80]	TW(hoofd,prenom,stan)	0.666667	O	B-NP	0	ROOT
17	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	16	mod
18	20	20	[20]	TW(hoofd,prenom,stan)	0.973214	O	B-NP	17	obj1
19	%	%	[%]	LET()	1.000000	O	I-NP	18	punct
20	en	en	[en]	VG(neven)	0.995348	O	B-CONJP	0	ROOT
21	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	20	cnj
22	D1	D1	[D1]	SPEC(symb)	1.000000	B-PRO	B-NP	0	ROOT
23	70	70	[70]	TW(hoofd,prenom,stan)	0.583333	O	B-NP	0	ROOT
24	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	23	mod
25	20	20	[20]	TW(hoofd,prenom,stan)	0.973214	O	B-NP	24	obj1
26	%	%	[%]	LET()	1.000000	O	I-NP	25	punct
27	.	.	[.]	LET()	1.000000	O	O	25	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Enzymatisch	enzymatisch	[enzymaa][tisch]	ADJ(vrij,basis,zonder)	0.548279	B-PER	B-NP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.999664	O	B-NP	6	det
5	middelgroot	middelgroot	[middel][groot]	ADJ(prenom,basis,zonder)	0.975357	O	I-NP	6	mod
6	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999409	O	B-VP	3	obj1
7	.	.	[.]	LET()	1.000000	O	O	6	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	effect	effect	[effect]	N(soort,ev,basis,onz,stan)	0.995192	O	B-NP	0	ROOT
4	na	na	[na]	VZ(init)	0.867182	O	B-PP	3	mod
5	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.998214	O	B-NP	6	cnj
6	en	en	[en]	VG(neven)	0.997748	O	B-CONJP	4	obj1
7	contrast	contrast	[contrast]	N(soort,ev,basis,onz,stan)	0.996434	O	B-NP	6	cnj
8	?	?	[?]	LET()	1.000000	O	O	7	punct

1	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Reden	reden	[reden]	N(soort,ev,basis,zijd,stan)	0.947368	O	B-NP	1	mod
4	van	van	[van]	VZ(init)	0.999695	O	B-PP	3	mod
5	deelname	deelname	[deelname]	N(soort,ev,basis,zijd,stan)	0.998230	O	B-NP	4	obj1
6	:	:	[:]	LET()	1.000000	O	O	5	punct
7	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.694455	O	B-NP	9	cnj
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	d.d.	d.d.	[d.d.]	SPEC(afk)	1.000000	O	B-PP	0	ROOT
10	83	83	[83]	TW(hoofd,vrij)	0.750000	O	B-NP	9	app
11	;	;	[;]	LET()	1.000000	O	O	10	punct
12	Voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	O	B-NP	0	ROOT
13	:	:	[:]	LET()	1.000000	O	O	12	punct
14	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.737145	O	B-NP	12	cnj
15	,	,	[,]	LET()	1.000000	O	O	14	punct
16	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	14	app
17	,	,	[,]	LET()	1.000000	O	O	16	punct
18	ritmeproblematiek	ritmeproblematiek	[rit][me][probleem][atisch][iek]	N(soort,ev,basis,zijd,stan)	0.990918	O	B-NP	14	cnj
19	.	.	[.]	LET()	1.000000	O	O	18	punct

1	84	84	[84]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	perioperatief	perioperatief	[perioperatief]	N(soort,ev,basis,zijd,stan)	0.644912	O	B-ADJP	4	me
4	groot	groot	[groot]	ADJ(prenom,basis,zonder)	0.559331	O	I-ADJP	5	mod
5	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	1.000000	O	B-VP	1	app
6	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.444289	O	B-NP	5	mod
7	.	.	[.]	LET()	1.000000	O	O	6	punct

1	84	84	[84]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Voordien	voordien	[voordien]	BW()	0.995867	O	B-PP	4	mod
4	onderwand	onderwand	[onderwand]	ADJ(prenom,basis,zonder)	0.438787	O	B-VP	5	mod
5	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.998561	O	B-NP	1	app
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	angina-pectorisklasse	angina-pectorisklasse	[angina-pectorisklasse]	N(soort,ev,basis,zijd,stan)	0.991911	O	B-NP	5	mod
8	3	3	[3]	TW(hoofd,vrij)	0.890855	O	B-NP	7	app
9	.	.	[.]	LET()	1.000000	O	O	8	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	9	det
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Reden	reden	[reden]	N(soort,ev,basis,zijd,stan)	0.947368	O	B-NP	9	cnj
4	van	van	[van]	VZ(init)	0.999695	O	B-PP	3	mod
5	deelname	deelname	[deelname]	N(soort,ev,basis,zijd,stan)	0.998230	O	B-NP	4	obj1
6	:	:	[:]	LET()	1.000000	O	O	5	punct
7	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.694455	O	B-NP	9	cnj
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	d.d.	d.d.	[d.d.]	SPEC(afk)	1.000000	O	B-PP	0	ROOT
10	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	12	det
11	;	;	[;]	LET()	1.000000	O	O	10	punct
12	Voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	O	B-NP	0	ROOT
13	:	:	[:]	LET()	1.000000	O	O	12	punct
14	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,onz,stan)	0.737145	O	B-NP	12	cnj
15	,	,	[,]	LET()	1.000000	O	O	14	punct
16	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	14	app
17	.	.	[.]	LET()	1.000000	O	O	16	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	4	det
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	CARDIALE	cardiaal	[cardium][aal][e]	ADJ(prenom,basis,met-e,stan)	1.000000	B-EVE	B-VP	4	mod
4	VOORGESCHIEDENIS	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	I-EVE	B-ADVP	0	ROOT
5	:	:	[:]	LET()	1.000000	O	O	4	punct
6	04-02-1998	04-02-1998	[04-02-1998]	SPEC(symb)	1.000000	O	B-NP	7	me
7	acuut	acuut	[acuut]	ADJ(vrij,basis,zonder)	0.830986	O	B-ADJP	8	mod
8	myocardinfarct	myocardinfarct	[myocardinfarct]	ADJ(vrij,basis,zonder)	0.837391	O	I-ADJP	4	mod
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	acuut	acuut	[acuut]	ADJ(vrij,basis,zonder)	0.830986	O	B-ADJP	11	mod
11	voorwandinfarct	voorwandinfarct	[voorwandinfarct]	ADJ(vrij,basis,zonder)	0.880846	O	B-VP	12	mod
12	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	13	mod
13	PCI	PCI	[PCI]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	0	ROOT
14	van	van	[van]	VZ(init)	0.963788	O	B-PP	13	mod
15	de	de	[de]	LID(bep,stan,rest)	0.981886	O	B-NP	16	det
16	LAD	LAD	[LAD]	SPEC(deeleigen)	1.000000	B-ORG	I-NP	14	obj1
17	met	met	[met]	VZ(init)	0.988372	O	B-PP	16	mod
18	stent	stent	[stent]	N(soort,ev,basis,zijd,stan)	0.996383	O	B-NP	17	obj1
19	.	.	[.]	LET()	1.000000	O	O	18	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	2012	2012	[2012]	TW(hoofd,vrij)	0.991803	O	B-NP	1	cnj
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	policontrole	policontrole	[policontrole]	ADJ(prenom,basis,met-e,stan)	1.000000	O	B-NP	6	mod
6	post	post	[post]	N(soort,ev,basis,zijd,stan)	0.990654	O	I-NP	3	cnj
7	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999457	O	B-VP	6	mod
8	te	te	[te]	VZ(init)	0.975659	O	B-PP	7	mod
9	Sneek	Sneek	[Sneek]	SPEC(deeleigen)	1.000000	B-LOC	B-NP	8	obj1
10	.	.	[.]	LET()	1.000000	O	O	9	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Vorig	vorig	[vorig]	ADJ(prenom,basis,zonder)	0.993437	O	B-NP	4	mod
4	jaar	jaar	[jaar]	N(soort,ev,basis,onz,stan)	0.999642	O	I-NP	7	obj1
5	uit	uit	[uit]	VZ(init)	0.913043	O	B-PP	4	mod
6	controle	controle	[controle]	N(soort,ev,basis,zijd,stan)	0.997691	O	B-NP	5	obj1
7	ontslagen	ontslaan	[ontslagen]	WW(vd,vrij,zonder)	0.806250	O	B-VP	0	ROOT
8	.11	.11	[.11]	TW(hoofd,prenom,stan)	0.400615	O	B-NP	9	det
9	-2012	-2012	[-2012]	TW(hoofd,prenom,stan)	0.786558	O	I-NP	10	det
10	acuut	acuut	[acuut]	ADJ(vrij,basis,zonder)	0.830986	O	B-ADJP	11	mod
11	onderwandinfarct	onderwandinfarct	[onderwandinfarct]	ADJ(vrij,basis,zonder)	0.863386	O	B-VP	0	ROOT
12	,	,	[,]	LET()	1.000000	O	O	11	punct
13	PCI_RCA	PCI_RCA	[PCI]_[RCA]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-MISC_I-MISC	B-NP_I-NP	14	cnj
14	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
15	drugeluting	drugeluting	[druge][luting]	N(soort,ev,basis,zijd,stan)	0.975023	O	B-NP	14	cnj
16	stent	stent	[stent]	N(soort,ev,basis,zijd,stan)	0.985507	O	B-VP	14	cnj
17	.	.	[.]	LET()	1.000000	O	O	16	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	3	det
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	ANAMNESE	ANAMNESE	[ANAMNESE]	SPEC(deeleigen)	1.000000	B-ORG	B-NP	0	ROOT
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	het	het	[het]	VNW(pers,pron,stan,red,3,ev,onz)	0.998299	O	B-NP	6	su
6	gaat	gaan	[ga][t]	WW(pv,tgw,met-t)	0.999736	O	B-VP	0	ROOT
7	goed	goed	[goed]	ADJ(vrij,basis,zonder)	0.995984	O	B-ADJP	6	predc
8	met	met	[met]	VZ(init)	0.999480	O	B-PP	7	pc
9	patient	patient	[patient]	N(soort,ev,basis,zijd,stan)	0.750000	O	B-NP	8	obj1
10	sinds	sinds	[sinds]	VZ(init)	0.997963	O	B-PP	9	mod
11	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.992620	O	B-NP	10	obj1
12	in	in	[in]	VZ(init)	0.998675	O	B-PP	11	mod
13	november	november	[november]	SPEC(deeleigen)	1.000000	O	B-NP	12	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	85	85	[85]	TW(hoofd,prenom,stan)	0.913043	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Hoewel	hoewel	[hoewel]	VG(onder)	0.998089	O	B-SBAR	10	mod
4	klachten	klacht	[klacht][en]	N(soort,mv,basis)	0.999152	O	B-NP	6	su
5	niet	niet	[niet]	BW()	0.999918	O	B-ADVP	6	mod
6	lijken	lijken	[lijk][en]	WW(pv,tgw,mv)	0.750000	O	B-VP	3	body
7	op	op	[op]	VZ(init)	0.994669	O	B-PP	6	mod
8	infarct	infarct	[infarct]	N(soort,ev,basis,onz,stan)	0.999486	O	B-NP	7	obj1
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	maakt	maken	[maak][t]	WW(pv,tgw,met-t)	0.999370	O	B-VP	0	ROOT
11	patient	patient	[patient]	N(soort,ev,basis,zijd,stan)	0.836364	O	B-NP	10	su
12	zich	zich	[zich]	VNW(refl,pron,obl,red,3,getal)	0.999740	O	B-NP	10	se
13	erg	erg	[erg]	ADJ(vrij,basis,zonder)	0.993063	O	B-ADJP	14	mod
14	zorgen	zorg	[zorg][en]	N(soort,mv,basis)	0.666667	O	B-VP	10	obj1
15	om	om	[om]	VZ(init)	0.823529	O	B-PP	14	mod
16	zijn	zijn	[zijn]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.974567	O	B-NP	17	det
17	hart	hart	[hart]	N(soort,ev,basis,onz,stan)	0.996268	O	I-NP	0	ROOT
18	.	.	[.]	LET()	1.000000	O	O	17	punct

1	86	86	[86]	TW(hoofd,vrij)	0.750000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Voorgeschiedenis	voorgeschiedenis	[voor][geschied][enis]	N(soort,ev,basis,zijd,stan)	0.994313	O	B-NP	1	mod
4	:	:	[:]	LET()	1.000000	O	O	3	punct
5	bloedend	bloeden	[bloed][end]	WW(od,vrij,zonder)	0.996736	O	B-NP	7	mod
6	ulcus	ulcus	[ulcus]	ADJ(vrij,basis,zonder)	0.739976	O	I-NP	7	None
7	duodeni	duodeni	[duodeni]	ADJ(vrij,basis,zonder)	0.401758	O	B-PP	8	mod
8	1999	1999	[1999]	TW(hoofd,vrij)	0.993679	O	B-NP	0	ROOT
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	CABG	CABG	[CABG]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	8	mod
11	na	na	[na]	VZ(init)	0.867182	O	B-PP	10	mod
12	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.491865	O	B-NP	11	obj1
13	1997	1997	[1997]	TW(hoofd,vrij)	0.993679	O	I-NP	12	app
14	,	,	[,]	LET()	1.000000	O	O	13	punct
15	poliep	poliep	[poliep]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	12	mod
16	KNO	KNO	[KNO]	SPEC(deeleigen)	1.000000	B-MISC	B-NP	15	app
17	1991	1991	[1991]	TW(hoofd,vrij)	0.991588	O	I-NP	16	mod
18	.	.	[.]	LET()	1.000000	O	O	17	punct

1	87	87	[87]	TW(hoofd,vrij)	0.540000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	De	de	[de]	LID(bep,stan,rest)	0.877577	O	B-NP	4	det
4	patient	patient	[patient]	N(soort,ev,basis,zijd,stan)	0.750000	O	I-NP	5	su
5	kwam	komen	[kom]	WW(pv,verl,ev)	0.999622	O	B-VP	0	ROOT
6	zeer	zeer	[zeer]	ADJ(vrij,basis,zonder)	0.500000	O	B-ADJP	7	predc
7	bleek	blijken	[bleek]	WW(pv,verl,ev)	0.997655	O	I-ADJP	9	cnj
8	binnen	binnen	[binnen]	VZ(fin)	0.971223	O	B-PP	7	mod
9	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	5	predc
10	schuddend	schudden	[schud][end]	WW(od,vrij,zonder)	0.996736	O	B-NP	9	cnj
11	binnen	binnen	[binnen]	VZ(fin)	0.994924	O	O	5	svp
12	.	.	[.]	LET()	1.000000	O	O	11	punct

1	87	87	[87]	TW(hoofd,vrij)	0.540000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Het	het	[het]	VNW(pers,pron,stan,red,3,ev,onz)	0.967115	O	B-NP	4	su
4	blijkt	blijken	[blijk][t]	WW(pv,tgw,met-t)	0.999485	O	B-VP	0	ROOT
5	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	6	det
6	hartaanval	hartaanval	[hart][aanval]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	4	obj1
7	.	.	[.]	LET()	1.000000	O	O	6	punct

1	87	87	[87]	TW(hoofd,vrij)	0.540000	O	B-NP	0	ROOT
2	;	;	[;]	LET()	1.000000	O	O	1	punct
3	Dokerandus	Dokerandus	[Dokerandus]	SPEC(deeleigen)	1.000000	B-PER	B-NP	5	su
4	hokuspokus	hokuspokus	[hokuspokus]	N(soort,ev,basis,zijd,stan)	0.998006	O	I-NP	5	su
5	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999817	O	B-VP	0	ROOT
6	snel	snel	[snel]	ADJ(vrij,basis,zonder)	0.992106	O	B-ADVP	5	predc
7	ter	te	[ter]	VZ(versm)	0.993084	O	B-VAST	9	cnj
8	plekke	plek	[plek]	N(soort,ev,basis,dat)	0.997620	O	B-NP	7	obj1
9	en	en	[en]	VG(neven)	0.999456	O	B-CONJP	0	ROOT
10	wijst	wijzen	[wijs][t]	WW(pv,tgw,met-t)	0.999162	O	B-VP	9	cnj
11	op	op	[op]	VZ(init)	0.997760	O	B-PP	10	mod
12	de	de	[de]	LID(bep,stan,rest)	0.981886	O	B-NP	13	det
13	myocardinfarct	myocardinfarct	[myocard][infarct]	N(soort,ev,basis,zijd,stan)	0.887747	O	I-NP	11	obj1
14	van	van	[van]	VZ(init)	0.999941	O	B-PP	13	mod
